date,store,item,month,sales
5/4/2016,store_1,Brown Rice & Lentils,4,82
1/5/2017,store_1,Brown Rice & Lentils,5,76
10/6/2015,store_1,Brown Rice & Lentils,6,108
6/5/2016,store_1,Brown Rice & Lentils,5,110
1/1/2017,store_1,Brown Rice & Lentils,1,77
3/2/2017,store_1,Brown Rice & Lentils,2,78
10/4/2015,store_1,Brown Rice & Lentils,4,79
1/2/2017,store_1,Brown Rice & Lentils,2,65
3/10/2017,store_1,Brown Rice & Lentils,10,80
6/5/2016,store_1,school bags,5,88
2/3/2017,store_1,school bags,3,69
5/5/2016,store_1,school bags,5,67
2/9/2017,store_1,school bags,9,79
6/8/2016,store_1,school bags,8,82
6/7/2016,store_1,school bags,7,85
10/9/2015,store_1,school bags,9,65
5/7/2016,store_1,school bags,7,80
5/6/2016,store_1,school bags,6,103
2/11/2017,store_1,school bags,11,76
10/3/2015,store_1,school bags,3,55
1/8/2017,store_1,school bags,8,78
1/4/2017,store_1,school bags,4,83
2/12/2017,store_1,school bags,12,58
6/12/2016,store_1,school bags,12,48
11/5/2015,store_1,school bags,5,47
1/9/2017,store_1,school bags,9,64
11/2/2015,store_1,school bags,2,43
11/6/2015,store_1,school bags,6,82
6/11/2016,store_1,school bags,11,79
10/5/2015,store_1,school bags,5,90
11/3/2015,store_1,school bags,3,53
5/4/2016,store_1,bedsheets,4,36
6/9/2016,store_1,bedsheets,9,34
3/7/2017,store_1,bedsheets,7,44
10/7/2015,store_1,bedsheets,7,53
11/4/2015,store_1,bedsheets,4,48
5/9/2016,store_1,bedsheets,9,39
11/6/2015,store_1,bedsheets,6,42
10/4/2015,store_1,bedsheets,4,43
10/10/2015,store_1,bedsheets,10,47
3/11/2017,store_1,bedsheets,11,44
2/5/2017,store_1,bedsheets,5,52
1/11/2017,store_1,bedsheets,11,31
2/2/2017,store_1,bedsheets,2,29
5/3/2016,store_1,bedsheets,3,36
1/1/2017,store_1,bedsheets,1,27
1/12/2017,store_1,bedsheets,12,37
11/1/2015,store_1,bedsheets,1,22
10/2/2015,store_1,bedsheets,2,17
5/11/2016,store_1,bedsheets,11,45
11/7/2015,store_1,bedsheets,7,55
10/9/2015,store_1,bedsheets,9,39
6/5/2016,store_1,bedsheets,5,60
1/8/2017,store_1,bedsheets,8,40
6/11/2016,store_1,pillow,11,70
2/8/2017,store_1,pillow,8,61
10/4/2015,store_1,pillow,4,63
1/5/2017,store_1,pillow,5,48
1/10/2017,store_1,pillow,10,65
11/10/2015,store_1,pillow,10,61
6/7/2016,store_1,pillow,7,63
5/9/2016,store_1,pillow,9,41
5/11/2016,store_1,pillow,11,63
3/11/2017,store_1,pillow,11,71
1/6/2017,store_1,pillow,6,76
2/5/2017,store_1,pillow,5,57
11/8/2015,store_1,pillow,8,61
1/8/2017,store_1,pillow,8,61
6/3/2016,store_1,pillow,3,66
3/5/2017,store_1,pillow,5,60
2/7/2017,store_1,pillow,7,80
1/11/2017,store_1,pillow,11,51
1/9/2017,store_1,pillow,9,71
6/4/2016,store_1,pillow,4,62
5/8/2016,store_1,pillow,8,73
10/3/2015,store_1,pillow,3,44
11/12/2015,store_1,pillow,12,57
2/6/2017,store_1,pillow,6,70
11/1/2015,store_1,pillow,1,29
3/10/2017,store_1,pillow,10,58
11/3/2015,store_1,pillow,3,48
5/12/2016,store_1,pillow,12,36
5/7/2016,store_1,pillow,7,73
5/3/2016,store_1,pillow,3,52
6/7/2016,store_1,crockeries,7,53
5/1/2016,store_1,crockeries,1,33
5/11/2016,store_1,crockeries,11,52
1/11/2017,store_1,crockeries,11,59
3/3/2017,store_1,crockeries,3,49
11/4/2015,store_1,crockeries,4,42
6/4/2016,store_1,crockeries,4,43
5/7/2016,store_1,crockeries,7,62
11/6/2015,store_1,crockeries,6,46
6/5/2016,store_1,crockeries,5,52
1/12/2017,store_1,crockeries,12,49
1/6/2017,store_1,crockeries,6,59
10/4/2015,store_1,crockeries,4,48
6/1/2016,store_1,crockeries,1,37
5/4/2016,store_1,crockeries,4,44
2/3/2017,store_1,crockeries,3,43
10/6/2015,store_1,crockeries,6,31
6/12/2016,store_1,crockeries,12,33
10/10/2015,store_1,crockeries,10,40
2/7/2017,store_1,Savory Pot Roast Soup,7,94
1/11/2017,store_1,Savory Pot Roast Soup,11,82
11/2/2015,store_1,Savory Pot Roast Soup,2,38
3/2/2017,store_1,Savory Pot Roast Soup,2,62
5/7/2016,store_1,Savory Pot Roast Soup,7,94
10/12/2015,store_1,Savory Pot Roast Soup,12,40
6/12/2016,store_1,Savory Pot Roast Soup,12,47
3/12/2017,store_1,Savory Pot Roast Soup,12,57
2/6/2017,store_1,Savory Pot Roast Soup,6,96
5/11/2016,store_1,Savory Pot Roast Soup,11,73
11/7/2015,store_1,Savory Pot Roast Soup,7,93
2/3/2017,store_1,Savory Pot Roast Soup,3,71
10/9/2015,store_1,Savory Pot Roast Soup,9,72
1/4/2017,store_1,Savory Pot Roast Soup,4,73
3/6/2017,store_1,Savory Pot Roast Soup,6,101
2/1/2017,store_1,Savory Pot Roast Soup,1,48
3/10/2017,store_1,Savory Pot Roast Soup,10,79
1/10/2017,store_1,Savory Pot Roast Soup,10,78
5/1/2016,store_1,Savory Pot Roast Soup,1,45
1/2/2017,store_1,Savory Pot Roast Soup,2,47
6/6/2016,store_1,Savory Pot Roast Soup,6,60
5/4/2016,store_1,Savory Pot Roast Soup,4,62
5/10/2016,store_1,Savory Pot Roast Soup,10,69
2/10/2017,store_1,Savory Pot Roast Soup,10,53
2/4/2017,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,4,36
2/7/2017,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,7,32
6/7/2016,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,7,29
3/12/2017,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,12,28
5/6/2016,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,6,37
2/8/2017,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,8,18
11/9/2015,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,9,26
11/3/2015,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,3,15
10/2/2015,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,2,10
10/12/2015,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,12,20
10/5/2015,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,5,33
6/2/2016,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,2,21
5/12/2016,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,12,16
3/8/2017,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,8,24
10/7/2015,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,7,39
3/6/2017,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,6,31
3/11/2017,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,11,26
10/8/2015,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,8,24
11/5/2015,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,5,21
6/5/2016,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,5,26
3/7/2017,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,7,29
5/2/2016,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,2,24
1/11/2017,store_1,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,11,26
6/3/2016,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,3,63
6/12/2016,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,12,61
1/2/2017,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,2,40
1/11/2017,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,11,68
3/7/2017,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,7,67
10/2/2015,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,2,49
10/6/2015,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,6,69
10/1/2015,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,1,39
2/2/2017,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,2,49
1/4/2017,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,4,85
2/3/2017,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,3,72
11/3/2015,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,3,57
6/11/2016,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,11,90
6/7/2016,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,7,89
3/11/2017,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,11,68
11/9/2015,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,9,65
1/12/2017,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,12,60
10/7/2015,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,7,89
10/8/2015,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,8,46
3/2/2017,store_1,Raincoast Crisps Cranberry And Hazelnut Crackers,2,53
3/9/2017,store_1,Organic Pinto Beans,9,84
6/5/2016,store_1,Organic Pinto Beans,5,83
10/8/2015,store_1,Organic Pinto Beans,8,60
1/9/2017,store_1,Organic Pinto Beans,9,83
2/9/2017,store_1,Organic Pinto Beans,9,81
5/6/2016,store_1,Organic Pinto Beans,6,125
11/8/2015,store_1,Organic Pinto Beans,8,78
3/1/2017,store_1,Organic Pinto Beans,1,45
2/8/2017,store_1,Organic Pinto Beans,8,97
5/5/2016,store_1,Organic Pinto Beans,5,89
1/11/2017,store_1,Organic Pinto Beans,11,68
3/12/2017,store_1,Organic Pinto Beans,12,77
11/9/2015,store_1,Organic Pinto Beans,9,90
2/2/2017,store_1,Organic Pinto Beans,2,59
1/4/2017,store_1,Organic Pinto Beans,4,97
11/1/2015,store_1,Organic Pinto Beans,1,63
11/6/2015,store_1,Organic Pinto Beans,6,83
6/11/2016,store_1,Organic Pinto Beans,11,94
5/8/2016,store_1,Organic Pinto Beans,8,85
1/5/2017,store_1,Organic Pinto Beans,5,64
11/4/2015,store_1,Organic Pinto Beans,4,95
6/6/2016,store_1,Organic Pinto Beans,6,84
2/4/2017,store_1,Organic Pinto Beans,4,105
3/4/2017,store_1,Organic Pinto Beans,4,53
11/3/2015,store_1,Cinnamon Roll Dough With Icing,3,18
2/7/2017,store_1,Cinnamon Roll Dough With Icing,7,30
10/6/2015,store_1,Cinnamon Roll Dough With Icing,6,25
3/4/2017,store_1,Cinnamon Roll Dough With Icing,4,31
5/8/2016,store_1,Cinnamon Roll Dough With Icing,8,39
5/9/2016,store_1,Cinnamon Roll Dough With Icing,9,23
10/2/2015,store_1,Cinnamon Roll Dough With Icing,2,17
1/1/2017,store_1,Cinnamon Roll Dough With Icing,1,18
11/6/2015,store_1,Cinnamon Roll Dough With Icing,6,26
6/3/2016,store_1,Cinnamon Roll Dough With Icing,3,38
10/5/2015,store_1,Cinnamon Roll Dough With Icing,5,34
6/8/2016,store_1,Cinnamon Roll Dough With Icing,8,33
10/1/2015,store_1,Cinnamon Roll Dough With Icing,1,17
11/7/2015,store_1,Cinnamon Roll Dough With Icing,7,45
10/9/2015,store_1,Cinnamon Roll Dough With Icing,9,30
5/1/2016,store_1,Cinnamon Roll Dough With Icing,1,25
6/6/2016,store_1,Cinnamon Roll Dough With Icing,6,28
11/9/2015,store_1,Cinnamon Roll Dough With Icing,9,23
2/3/2017,store_1,Cinnamon Roll Dough With Icing,3,24
11/2/2015,store_1,Cinnamon Roll Dough With Icing,2,25
3/11/2017,store_1,Cinnamon Roll Dough With Icing,11,37
3/10/2017,store_1,Cinnamon Roll Dough With Icing,10,24
11/8/2015,store_1,Cinnamon Roll Dough With Icing,8,28
1/2/2017,store_1,Cinnamon Roll Dough With Icing,2,13
11/1/2015,store_1,Cinnamon Roll Dough With Icing,1,25
1/11/2017,store_1,Mint Chip Gelato,11,99
11/2/2015,store_1,Mint Chip Gelato,2,55
5/3/2016,store_1,Mint Chip Gelato,3,80
3/12/2017,store_1,Mint Chip Gelato,12,73
6/4/2016,store_1,Mint Chip Gelato,4,80
2/2/2017,store_1,Mint Chip Gelato,2,53
2/3/2017,store_1,Mint Chip Gelato,3,68
11/9/2015,store_1,Mint Chip Gelato,9,87
5/4/2016,store_1,Mint Chip Gelato,4,87
2/6/2017,store_1,Mint Chip Gelato,6,114
5/10/2016,store_1,Mint Chip Gelato,10,80
10/11/2015,store_1,Mint Chip Gelato,11,70
3/5/2017,store_1,Mint Chip Gelato,5,90
11/7/2015,store_1,Mint Chip Gelato,7,103
1/2/2017,store_1,Mint Chip Gelato,2,59
2/4/2017,store_1,Mint Chip Gelato,4,86
3/2/2017,store_1,Mint Chip Gelato,2,68
6/10/2016,store_1,Mint Chip Gelato,10,80
3/9/2017,store_1,Mint Chip Gelato,9,111
10/7/2015,store_1,Mint Chip Gelato,7,100
10/4/2015,store_1,Large Adhesive Pads,4,42
3/1/2017,store_1,Large Adhesive Pads,1,20
6/9/2016,store_1,Large Adhesive Pads,9,40
6/5/2016,store_1,Large Adhesive Pads,5,62
5/2/2016,store_1,Large Adhesive Pads,2,30
2/5/2017,store_1,Large Adhesive Pads,5,37
1/6/2017,store_1,Large Adhesive Pads,6,68
5/9/2016,store_1,Large Adhesive Pads,9,40
1/5/2017,store_1,Large Adhesive Pads,5,34
2/2/2017,store_1,Large Adhesive Pads,2,39
5/6/2016,store_1,Large Adhesive Pads,6,59
3/11/2017,store_1,Large Adhesive Pads,11,57
10/3/2015,store_1,Large Adhesive Pads,3,33
1/10/2017,store_1,Large Adhesive Pads,10,39
2/1/2017,store_1,Large Adhesive Pads,1,27
10/4/2015,store_1,Premium Almonds,4,25
10/2/2015,store_1,Premium Almonds,2,19
5/3/2016,store_1,Premium Almonds,3,32
5/6/2016,store_1,Premium Almonds,6,37
10/12/2015,store_1,Premium Almonds,12,25
10/9/2015,store_1,Premium Almonds,9,29
2/3/2017,store_1,Premium Almonds,3,28
2/9/2017,store_1,Premium Almonds,9,48
6/5/2016,store_1,Premium Almonds,5,31
11/6/2015,store_1,Premium Almonds,6,36
1/12/2017,store_1,Premium Almonds,12,22
1/9/2017,store_1,Premium Almonds,9,36
5/9/2016,store_1,Premium Almonds,9,30
10/5/2015,store_1,Premium Almonds,5,26
6/11/2016,store_1,Premium Almonds,11,39
2/7/2017,store_1,Premium Almonds,7,55
5/1/2016,store_1,Premium Almonds,1,20
10/11/2015,store_1,Premium Almonds,11,26
10/3/2015,store_1,Squared Plastic Cups,3,21
5/6/2016,store_1,Squared Plastic Cups,6,32
5/11/2016,store_1,Squared Plastic Cups,11,20
5/9/2016,store_1,Squared Plastic Cups,9,22
2/2/2017,store_1,Squared Plastic Cups,2,8
3/5/2017,store_1,Squared Plastic Cups,5,23
3/8/2017,store_1,Squared Plastic Cups,8,26
11/4/2015,store_1,Squared Plastic Cups,4,28
3/4/2017,store_1,Squared Plastic Cups,4,20
2/1/2017,store_1,Squared Plastic Cups,1,19
3/1/2017,store_1,Squared Plastic Cups,1,11
1/11/2017,store_1,Squared Plastic Cups,11,15
11/6/2015,store_1,Squared Plastic Cups,6,24
1/2/2017,store_1,Squared Plastic Cups,2,18
5/2/2016,store_1,Squared Plastic Cups,2,20
11/8/2015,store_1,Squared Plastic Cups,8,18
5/12/2016,store_1,Squared Plastic Cups,12,9
6/5/2016,store_1,Squared Plastic Cups,5,35
1/9/2017,store_1,Squared Plastic Cups,9,19
2/12/2017,store_1,Squared Plastic Cups,12,31
10/4/2015,store_1,Squared Plastic Cups,4,20
11/11/2015,store_1,Squared Plastic Cups,11,25
11/2/2015,store_1,Squared Plastic Cups,2,10
11/12/2015,store_1,Squared Plastic Cups,12,18
3/7/2017,store_1,Squared Plastic Cups,7,17
11/1/2015,store_1,Squared Plastic Cups,1,15
2/7/2017,store_1,Squared Plastic Cups,7,35
3/11/2017,store_1,Squared Plastic Cups,11,16
1/1/2017,store_1,Country Fried Beef Steak & Gravy,1,29
2/5/2017,store_1,Country Fried Beef Steak & Gravy,5,40
11/2/2015,store_1,Country Fried Beef Steak & Gravy,2,32
11/1/2015,store_1,Country Fried Beef Steak & Gravy,1,22
3/6/2017,store_1,Country Fried Beef Steak & Gravy,6,51
3/11/2017,store_1,Country Fried Beef Steak & Gravy,11,38
6/3/2016,store_1,Country Fried Beef Steak & Gravy,3,30
3/2/2017,store_1,Country Fried Beef Steak & Gravy,2,28
2/4/2017,store_1,Country Fried Beef Steak & Gravy,4,45
2/10/2017,store_1,Country Fried Beef Steak & Gravy,10,23
10/7/2015,store_1,Country Fried Beef Steak & Gravy,7,44
5/9/2016,store_1,Country Fried Beef Steak & Gravy,9,28
2/8/2017,store_1,Country Fried Beef Steak & Gravy,8,42
10/11/2015,store_1,Country Fried Beef Steak & Gravy,11,43
6/10/2016,store_1,Country Fried Beef Steak & Gravy,10,43
11/6/2015,store_1,Country Fried Beef Steak & Gravy,6,41
2/11/2017,store_1,Country Fried Beef Steak & Gravy,11,47
10/10/2015,store_1,Country Fried Beef Steak & Gravy,10,42
10/2/2015,store_1,Country Fried Beef Steak & Gravy,2,24
10/4/2015,store_1,Country Fried Beef Steak & Gravy,4,26
10/1/2015,store_1,Country Fried Beef Steak & Gravy,1,26
2/1/2017,store_1,Country Fried Beef Steak & Gravy,1,17
2/6/2017,store_1,Country Fried Beef Steak & Gravy,6,40
6/6/2016,store_1,Country Fried Beef Steak & Gravy,6,40
10/9/2015,store_1,Country Fried Beef Steak & Gravy,9,37
11/5/2015,store_1,Serenity French Lavender Bath Salt & Soak,5,34
2/6/2017,store_1,Serenity French Lavender Bath Salt & Soak,6,89
5/1/2016,store_1,Serenity French Lavender Bath Salt & Soak,1,30
10/10/2015,store_1,Serenity French Lavender Bath Salt & Soak,10,52
11/10/2015,store_1,Serenity French Lavender Bath Salt & Soak,10,54
2/5/2017,store_1,Serenity French Lavender Bath Salt & Soak,5,61
11/9/2015,store_1,Serenity French Lavender Bath Salt & Soak,9,62
2/2/2017,store_1,Serenity French Lavender Bath Salt & Soak,2,31
6/5/2016,store_1,Serenity French Lavender Bath Salt & Soak,5,61
3/5/2017,store_1,Serenity French Lavender Bath Salt & Soak,5,48
2/7/2017,store_1,Serenity French Lavender Bath Salt & Soak,7,82
6/8/2016,store_1,Serenity French Lavender Bath Salt & Soak,8,78
3/12/2017,store_1,Serenity French Lavender Bath Salt & Soak,12,53
5/8/2016,store_1,Serenity French Lavender Bath Salt & Soak,8,65
3/4/2017,store_1,Serenity French Lavender Bath Salt & Soak,4,41
1/2/2017,store_1,Serenity French Lavender Bath Salt & Soak,2,40
2/11/2017,store_1,Serenity French Lavender Bath Salt & Soak,11,56
1/6/2017,store_1,Serenity French Lavender Bath Salt & Soak,6,57
6/11/2016,store_1,Serenity French Lavender Bath Salt & Soak,11,58
1/8/2017,store_1,Serenity French Lavender Bath Salt & Soak,8,79
6/9/2016,store_1,Sf Protein Thai Style,9,29
11/2/2015,store_1,Sf Protein Thai Style,2,23
5/3/2016,store_1,Sf Protein Thai Style,3,25
6/11/2016,store_1,Sf Protein Thai Style,11,30
11/12/2015,store_1,Sf Protein Thai Style,12,15
5/9/2016,store_1,Sf Protein Thai Style,9,12
10/11/2015,store_1,Sf Protein Thai Style,11,32
1/8/2017,store_1,Sf Protein Thai Style,8,35
5/12/2016,store_1,Sf Protein Thai Style,12,12
1/5/2017,store_1,Sf Protein Thai Style,5,30
2/8/2017,store_1,Sf Protein Thai Style,8,37
3/12/2017,store_1,Sf Protein Thai Style,12,16
10/3/2015,store_1,Sf Protein Thai Style,3,23
10/6/2015,store_1,Sf Protein Thai Style,6,33
5/2/2016,store_1,Sf Protein Thai Style,2,21
6/5/2016,store_1,Sf Protein Thai Style,5,31
6/7/2016,store_1,Sf Protein Thai Style,7,36
5/7/2016,store_1,Sf Protein Thai Style,7,40
3/1/2017,store_1,Sf Protein Thai Style,1,26
1/1/2017,store_1,Sf Protein Thai Style,1,32
1/11/2017,store_1,Sf Protein Thai Style,11,14
3/2/2017,store_1,Sf Protein Thai Style,2,28
11/3/2015,store_1,Sf Protein Thai Style,3,16
11/8/2015,store_1,Greek 100 Calories Peach Fat Free Yogurt,8,76
1/12/2017,store_1,Greek 100 Calories Peach Fat Free Yogurt,12,69
2/11/2017,store_1,Greek 100 Calories Peach Fat Free Yogurt,11,80
11/3/2015,store_1,Greek 100 Calories Peach Fat Free Yogurt,3,59
2/4/2017,store_1,Greek 100 Calories Peach Fat Free Yogurt,4,105
5/12/2016,store_1,Greek 100 Calories Peach Fat Free Yogurt,12,61
1/11/2017,store_1,Greek 100 Calories Peach Fat Free Yogurt,11,71
6/3/2016,store_1,Greek 100 Calories Peach Fat Free Yogurt,3,83
10/6/2015,store_1,Greek 100 Calories Peach Fat Free Yogurt,6,66
6/7/2016,store_1,Greek 100 Calories Peach Fat Free Yogurt,7,105
11/2/2015,store_1,Greek 100 Calories Peach Fat Free Yogurt,2,51
3/7/2017,store_1,Greek 100 Calories Peach Fat Free Yogurt,7,88
2/1/2017,store_1,Greek 100 Calories Peach Fat Free Yogurt,1,39
5/2/2016,store_1,Greek 100 Calories Peach Fat Free Yogurt,2,55
1/10/2017,store_1,Greek 100 Calories Peach Fat Free Yogurt,10,96
10/12/2015,store_1,Greek 100 Calories Peach Fat Free Yogurt,12,38
1/4/2017,store_1,Greek 100 Calories Peach Fat Free Yogurt,4,92
5/7/2016,store_1,Greek 100 Calories Peach Fat Free Yogurt,7,82
10/4/2015,store_1,Greek 100 Calories Peach Fat Free Yogurt,4,79
3/6/2017,store_1,Greek 100 Calories Peach Fat Free Yogurt,6,125
2/5/2017,store_1,Greek 100 Calories Peach Fat Free Yogurt,5,89
11/4/2015,store_1,Greek 100 Calories Peach Fat Free Yogurt,4,79
6/11/2016,store_1,Greek 100 Calories Peach Fat Free Yogurt,11,87
2/10/2017,store_1,Enriched Vanilla Rice Drink,10,39
6/2/2016,store_1,Enriched Vanilla Rice Drink,2,52
5/7/2016,store_1,Enriched Vanilla Rice Drink,7,62
2/6/2017,store_1,Enriched Vanilla Rice Drink,6,80
1/8/2017,store_1,Enriched Vanilla Rice Drink,8,75
11/3/2015,store_1,Enriched Vanilla Rice Drink,3,44
3/11/2017,store_1,Enriched Vanilla Rice Drink,11,67
2/8/2017,store_1,Enriched Vanilla Rice Drink,8,60
5/10/2016,store_1,Enriched Vanilla Rice Drink,10,64
11/11/2015,store_1,Enriched Vanilla Rice Drink,11,57
10/6/2015,store_1,Enriched Vanilla Rice Drink,6,63
1/12/2017,store_1,Enriched Vanilla Rice Drink,12,35
1/1/2017,store_1,Enriched Vanilla Rice Drink,1,38
2/3/2017,store_1,Enriched Vanilla Rice Drink,3,52
3/12/2017,store_1,Enriched Vanilla Rice Drink,12,67
1/2/2017,store_1,Enriched Vanilla Rice Drink,2,33
10/12/2015,store_1,Enriched Vanilla Rice Drink,12,36
5/8/2016,store_1,Enriched Vanilla Rice Drink,8,66
6/1/2016,store_1,Enriched Vanilla Rice Drink,1,30
11/6/2015,store_1,Enriched Vanilla Rice Drink,6,62
6/12/2016,store_1,Moisturizing Cold Cream,12,15
3/12/2017,store_1,Moisturizing Cold Cream,12,25
10/11/2015,store_1,Moisturizing Cold Cream,11,27
2/9/2017,store_1,Moisturizing Cold Cream,9,18
3/8/2017,store_1,Moisturizing Cold Cream,8,24
2/4/2017,store_1,Moisturizing Cold Cream,4,32
10/9/2015,store_1,Moisturizing Cold Cream,9,22
1/1/2017,store_1,Moisturizing Cold Cream,1,17
6/7/2016,store_1,Moisturizing Cold Cream,7,37
5/1/2016,store_1,Moisturizing Cold Cream,1,10
3/10/2017,store_1,Moisturizing Cold Cream,10,12
6/3/2016,store_1,Moisturizing Cold Cream,3,31
2/10/2017,store_1,Moisturizing Cold Cream,10,16
6/6/2016,store_1,Moisturizing Cold Cream,6,25
5/9/2016,store_1,Moisturizing Cold Cream,9,16
6/4/2016,store_1,Moisturizing Cold Cream,4,25
10/10/2015,store_1,Moisturizing Cold Cream,10,20
3/2/2017,store_1,Moisturizing Cold Cream,2,16
5/7/2016,store_1,Moisturizing Cold Cream,7,25
3/9/2017,store_1,Moisturizing Cold Cream,9,33
6/5/2016,store_1,Moisturizing Cold Cream,5,22
5/6/2016,store_1,Moisturizing Cold Cream,6,21
1/6/2017,store_1,Moisturizing Cold Cream,6,30
10/8/2015,store_1,Sesame Oil,8,52
10/6/2015,store_1,Sesame Oil,6,49
10/3/2015,store_1,Sesame Oil,3,37
5/2/2016,store_1,Sesame Oil,2,45
2/4/2017,store_1,Sesame Oil,4,65
10/10/2015,store_1,Sesame Oil,10,46
6/3/2016,store_1,Sesame Oil,3,52
1/7/2017,store_1,Sesame Oil,7,76
11/6/2015,store_1,Sesame Oil,6,52
1/4/2017,store_1,Sesame Oil,4,68
1/5/2017,store_1,Sesame Oil,5,47
2/11/2017,store_1,Sesame Oil,11,61
6/12/2016,store_1,Sesame Oil,12,30
5/7/2016,store_1,Sesame Oil,7,94
1/11/2017,store_1,Sesame Oil,11,51
10/5/2015,store_1,Sesame Oil,5,71
10/11/2015,store_1,Sesame Oil,11,37
6/4/2016,store_1,Sesame Oil,4,53
5/3/2016,store_1,Sesame Oil,3,55
3/4/2017,store_1,Sesame Oil,4,38
2/12/2017,store_1,Sesame Oil,12,39
3/10/2017,store_1,Sesame Oil,10,60
6/7/2016,store_1,Sesame Oil,7,60
5/10/2016,store_1,Sesame Oil,10,35
1/12/2017,store_1,Sesame Oil,12,38
6/5/2016,store_1,Sesame Oil,5,60
6/1/2016,store_1,Sesame Oil,1,27
3/5/2017,store_1,Sesame Oil,5,68
